GAIteration,GenerationNumber,TotalFitness,AverageFitness,HighestFitness,PopulationSize,StoppingConditionReached
iteration627,46,881,8.81,9,100,False
iteration627,47,887,8.87,9,100,False
iteration627,48,878,8.78,10,100,True
iteration628,1,84,0.84,3,100,False
iteration628,2,185,1.85,5,100,False
iteration628,3,246,2.46,5,100,False
iteration628,4,310,3.1,5,100,False
iteration628,5,347,3.47,5,100,False
iteration628,6,371,3.71,5,100,False
iteration628,7,390,3.9,6,100,False
iteration628,8,416,4.16,6,100,False
iteration628,9,432,4.32,6,100,False
iteration628,10,442,4.42,6,100,False
iteration628,11,449,4.49,6,100,False
iteration628,12,481,4.81,6,100,False
iteration628,13,513,5.13,6,100,False
iteration628,14,527,5.27,6,100,False
iteration628,15,534,5.34,6,100,False
iteration628,16,534,5.34,6,100,False
iteration628,17,548,5.48,6,100,False
iteration628,18,547,5.47,6,100,False
iteration628,19,560,5.6,6,100,False
iteration628,20,555,5.55,7,100,False
iteration628,21,567,5.67,7,100,False
iteration628,22,576,5.76,7,100,False
iteration628,23,589,5.89,7,100,False
iteration628,24,595,5.95,7,100,False
iteration628,25,605,6.05,7,100,False
iteration628,26,606,6.06,7,100,False
iteration628,27,613,6.13,8,100,False
iteration628,28,628,6.28,8,100,False
iteration628,29,639,6.39,8,100,False
iteration628,30,651,6.51,8,100,False
iteration628,31,649,6.49,8,100,False
iteration628,32,661,6.61,8,100,False
iteration628,33,668,6.68,8,100,False
iteration628,34,679,6.79,8,100,False
iteration628,35,690,6.9,8,100,False
iteration628,36,693,6.93,8,100,False
iteration628,37,694,6.94,8,100,False
iteration628,38,699,6.99,8,100,False
iteration628,39,705,7.05,8,100,False
iteration628,40,711,7.11,8,100,False
iteration628,41,729,7.29,8,100,False
iteration628,42,739,7.39,8,100,False
iteration628,43,749,7.49,8,100,False
iteration628,44,754,7.54,8,100,False
iteration628,45,754,7.54,8,100,False
iteration628,46,752,7.52,8,100,False
iteration628,47,762,7.62,8,100,False
iteration628,48,769,7.69,8,100,False
iteration628,49,768,7.68,8,100,False
iteration628,50,766,7.66,8,100,False
iteration628,51,762,7.62,8,100,False
iteration628,52,765,7.65,8,100,False
iteration628,53,777,7.77,8,100,False
iteration628,54,786,7.86,8,100,False
iteration628,55,787,7.87,9,100,False
iteration628,56,790,7.9,9,100,False
iteration628,57,792,7.92,9,100,False
iteration628,58,802,8.02,9,100,False
iteration628,59,803,8.03,9,100,False
iteration628,60,811,8.11,9,100,False
iteration628,61,821,8.21,10,100,True
iteration629,1,103,1.03,4,100,False
iteration629,2,203,2.03,5,100,False
iteration629,3,263,2.63,6,100,False
iteration629,4,350,3.5,6,100,False
iteration629,5,378,3.78,6,100,False
iteration629,6,417,4.17,6,100,False
iteration629,7,428,4.28,6,100,False
iteration629,8,442,4.42,6,100,False
iteration629,9,466,4.66,6,100,False
iteration629,10,510,5.1,6,100,False
iteration629,11,541,5.41,6,100,False
iteration629,12,559,5.59,6,100,False
iteration629,13,561,5.61,7,100,False
iteration629,14,572,5.72,7,100,False
iteration629,15,584,5.84,7,100,False
iteration629,16,586,5.86,7,100,False
iteration629,17,590,5.9,7,100,False
iteration629,18,589,5.89,7,100,False
iteration629,19,594,5.94,7,100,False
iteration629,20,604,6.04,7,100,False
iteration629,21,614,6.14,7,100,False
iteration629,22,622,6.22,8,100,False
iteration629,23,634,6.34,8,100,False
iteration629,24,638,6.38,8,100,False
iteration629,25,649,6.49,8,100,False
iteration629,26,657,6.57,8,100,False
iteration629,27,674,6.74,8,100,False
iteration629,28,688,6.88,8,100,False
iteration629,29,696,6.96,8,100,False
iteration629,30,713,7.13,8,100,False
iteration629,31,726,7.26,8,100,False
iteration629,32,730,7.3,8,100,False
iteration629,33,721,7.21,8,100,False
iteration629,34,734,7.34,8,100,False
iteration629,35,734,7.34,8,100,False
iteration629,36,742,7.42,9,100,False
iteration629,37,750,7.5,9,100,False
iteration629,38,760,7.6,9,100,False
iteration629,39,776,7.76,9,100,False
iteration629,40,787,7.87,9,100,False
iteration629,41,811,8.11,9,100,False
iteration629,42,821,8.21,9,100,False
iteration629,43,824,8.24,9,100,False
iteration629,44,827,8.27,9,100,False
iteration629,45,839,8.39,9,100,False
iteration629,46,840,8.4,9,100,False
iteration629,47,846,8.46,9,100,False
iteration629,48,851,8.51,9,100,False
iteration629,49,860,8.6,9,100,False
iteration629,50,866,8.66,9,100,False
iteration629,51,868,8.68,9,100,False
iteration629,52,874,8.74,9,100,False
iteration629,53,865,8.65,9,100,False
iteration629,54,871,8.71,9,100,False
iteration629,55,864,8.64,9,100,False
iteration629,56,873,8.73,9,100,False
iteration629,57,878,8.78,9,100,False
iteration629,58,878,8.78,9,100,False
iteration629,59,881,8.81,9,100,False
iteration629,60,886,8.86,9,100,False
iteration629,61,885,8.85,10,100,True
iteration630,1,102,1.02,4,100,False
iteration630,2,190,1.9,6,100,False
iteration630,3,280,2.8,6,100,False
iteration630,4,371,3.71,6,100,False
iteration630,5,407,4.07,6,100,False
iteration630,6,451,4.51,6,100,False
iteration630,7,487,4.87,6,100,False
iteration630,8,508,5.08,6,100,False
iteration630,9,531,5.31,6,100,False
iteration630,10,541,5.41,7,100,False
iteration630,11,551,5.51,7,100,False
iteration630,12,566,5.66,7,100,False
iteration630,13,571,5.71,7,100,False
iteration630,14,579,5.79,7,100,False
iteration630,15,576,5.76,7,100,False
iteration630,16,592,5.92,7,100,False
iteration630,17,598,5.98,7,100,False
iteration630,18,599,5.99,7,100,False
iteration630,19,607,6.07,7,100,False
iteration630,20,609,6.09,7,100,False
iteration630,21,611,6.11,7,100,False
iteration630,22,621,6.21,8,100,False
iteration630,23,623,6.23,8,100,False
iteration630,24,637,6.37,8,100,False
iteration630,25,650,6.5,8,100,False
iteration630,26,660,6.6,8,100,False
iteration630,27,668,6.68,8,100,False
iteration630,28,681,6.81,8,100,False
iteration630,29,682,6.82,8,100,False
iteration630,30,703,7.03,8,100,False
iteration630,31,713,7.13,9,100,False
iteration630,32,738,7.38,9,100,False
iteration630,33,753,7.53,9,100,False
iteration630,34,761,7.61,9,100,False
iteration630,35,766,7.66,9,100,False
iteration630,36,780,7.8,9,100,False
iteration630,37,792,7.92,9,100,False
iteration630,38,799,7.99,9,100,False
iteration630,39,812,8.12,9,100,False
iteration630,40,804,8.04,9,100,False
iteration630,41,815,8.15,9,100,False
iteration630,42,816,8.16,9,100,False
iteration630,43,822,8.22,9,100,False
iteration630,44,839,8.39,9,100,False
iteration630,45,846,8.46,9,100,False
iteration630,46,862,8.62,9,100,False
iteration630,47,863,8.63,9,100,False
iteration630,48,861,8.61,9,100,False
iteration630,49,866,8.66,9,100,False
iteration630,50,862,8.62,9,100,False
iteration630,51,863,8.63,10,100,True
iteration631,1,102,1.02,4,100,False
iteration631,2,209,2.09,5,100,False
iteration631,3,292,2.92,6,100,False
iteration631,4,384,3.84,7,100,False
iteration631,5,428,4.28,7,100,False
iteration631,6,486,4.86,7,100,False
iteration631,7,516,5.16,7,100,False
iteration631,8,550,5.5,7,100,False
iteration631,9,563,5.63,7,100,False
iteration631,10,597,5.97,7,100,False
iteration631,11,620,6.2,7,100,False
iteration631,12,654,6.54,7,100,False
iteration631,13,660,6.6,7,100,False
iteration631,14,651,6.51,7,100,False
iteration631,15,648,6.48,8,100,False
iteration631,16,663,6.63,8,100,False
iteration631,17,670,6.7,8,100,False
iteration631,18,684,6.84,8,100,False
iteration631,19,687,6.87,8,100,False
iteration631,20,692,6.92,8,100,False
iteration631,21,686,6.86,8,100,False
iteration631,22,702,7.02,8,100,False
iteration631,23,711,7.11,8,100,False
iteration631,24,705,7.05,8,100,False
iteration631,25,704,7.04,8,100,False
iteration631,26,705,7.05,8,100,False
iteration631,27,705,7.05,8,100,False
iteration631,28,707,7.07,8,100,False
iteration631,29,717,7.17,9,100,False
iteration631,30,719,7.19,9,100,False
iteration631,31,729,7.29,9,100,False
iteration631,32,730,7.3,9,100,False
iteration631,33,734,7.34,9,100,False
iteration631,34,740,7.4,9,100,False
iteration631,35,745,7.45,9,100,False
iteration631,36,764,7.64,9,100,False
iteration631,37,771,7.71,9,100,False
iteration631,38,776,7.76,9,100,False
iteration631,39,791,7.91,9,100,False
iteration631,40,799,7.99,9,100,False
iteration631,41,806,8.06,9,100,False
iteration631,42,802,8.02,9,100,False
iteration631,43,804,8.04,9,100,False
iteration631,44,807,8.07,9,100,False
iteration631,45,809,8.09,9,100,False
iteration631,46,813,8.13,9,100,False
iteration631,47,815,8.15,9,100,False
iteration631,48,824,8.24,9,100,False
iteration631,49,835,8.35,9,100,False
iteration631,50,828,8.28,9,100,False
iteration631,51,833,8.33,9,100,False
iteration631,52,854,8.54,9,100,False
iteration631,53,862,8.62,9,100,False
iteration631,54,865,8.65,9,100,False
iteration631,55,864,8.64,9,100,False
iteration631,56,870,8.7,9,100,False
iteration631,57,868,8.68,9,100,False
iteration631,58,878,8.78,9,100,False
iteration631,59,879,8.79,9,100,False
iteration631,60,880,8.8,9,100,False
iteration631,61,875,8.75,9,100,False
iteration631,62,877,8.77,9,100,False
iteration631,63,880,8.8,10,100,True
iteration632,1,107,1.07,4,100,False
iteration632,2,188,1.88,4,100,False
iteration632,3,256,2.56,4,100,False
iteration632,4,296,2.96,4,100,False
iteration632,5,331,3.31,4,100,False
iteration632,6,348,3.48,4,100,False
iteration632,7,355,3.55,4,100,False
iteration632,8,372,3.72,4,100,False
iteration632,9,376,3.76,5,100,False
iteration632,10,387,3.87,5,100,False
iteration632,11,399,3.99,5,100,False
iteration632,12,411,4.11,5,100,False
iteration632,13,417,4.17,6,100,False
iteration632,14,425,4.25,6,100,False
iteration632,15,442,4.42,6,100,False
iteration632,16,454,4.54,6,100,False
iteration632,17,473,4.73,6,100,False
iteration632,18,480,4.8,6,100,False
iteration632,19,490,4.9,6,100,False
iteration632,20,497,4.97,6,100,False
iteration632,21,498,4.98,6,100,False
iteration632,22,509,5.09,6,100,False
iteration632,23,518,5.18,6,100,False
iteration632,24,525,5.25,6,100,False
iteration632,25,543,5.43,6,100,False
iteration632,26,547,5.47,6,100,False
iteration632,27,554,5.54,7,100,False
iteration632,28,567,5.67,7,100,False
iteration632,29,572,5.72,7,100,False
iteration632,30,582,5.82,7,100,False
iteration632,31,585,5.85,7,100,False
iteration632,32,590,5.9,7,100,False
iteration632,33,585,5.85,7,100,False
iteration632,34,601,6.01,8,100,False
iteration632,35,610,6.1,8,100,False
iteration632,36,616,6.16,8,100,False
iteration632,37,623,6.23,8,100,False
iteration632,38,635,6.35,8,100,False
iteration632,39,643,6.43,8,100,False
iteration632,40,636,6.36,8,100,False
iteration632,41,646,6.46,8,100,False
iteration632,42,656,6.56,8,100,False
iteration632,43,662,6.62,8,100,False
iteration632,44,677,6.77,8,100,False
iteration632,45,686,6.86,8,100,False
iteration632,46,702,7.02,8,100,False
iteration632,47,712,7.12,9,100,False
iteration632,48,734,7.34,9,100,False
iteration632,49,739,7.39,9,100,False
iteration632,50,749,7.49,9,100,False
iteration632,51,774,7.74,9,100,False
iteration632,52,790,7.9,9,100,False
iteration632,53,792,7.92,9,100,False
iteration632,54,796,7.96,9,100,False
iteration632,55,824,8.24,10,100,True
iteration633,1,98,0.98,4,100,False
iteration633,2,172,1.72,5,100,False
iteration633,3,225,2.25,5,100,False
iteration633,4,298,2.98,5,100,False
iteration633,5,320,3.2,5,100,False
iteration633,6,361,3.61,5,100,False
iteration633,7,395,3.95,5,100,False
iteration633,8,415,4.15,6,100,False
iteration633,9,436,4.36,6,100,False
iteration633,10,432,4.32,6,100,False
iteration633,11,462,4.62,6,100,False
iteration633,12,482,4.82,6,100,False
iteration633,13,486,4.86,6,100,False
iteration633,14,510,5.1,6,100,False
iteration633,15,524,5.24,6,100,False
iteration633,16,536,5.36,6,100,False
iteration633,17,550,5.5,6,100,False
iteration633,18,558,5.58,6,100,False
iteration633,19,560,5.6,7,100,False
iteration633,20,559,5.59,7,100,False
iteration633,21,560,5.6,7,100,False
iteration633,22,567,5.67,7,100,False
iteration633,23,577,5.77,7,100,False
iteration633,24,591,5.91,7,100,False
iteration633,25,608,6.08,7,100,False
iteration633,26,609,6.09,7,100,False
iteration633,27,612,6.12,7,100,False
iteration633,28,624,6.24,7,100,False
iteration633,29,626,6.26,7,100,False
iteration633,30,629,6.29,7,100,False
iteration633,31,642,6.42,8,100,False
iteration633,32,650,6.5,8,100,False
iteration633,33,652,6.52,8,100,False
iteration633,34,664,6.64,8,100,False
iteration633,35,676,6.76,8,100,False
iteration633,36,674,6.74,8,100,False
iteration633,37,677,6.77,8,100,False
iteration633,38,690,6.9,8,100,False
iteration633,39,703,7.03,9,100,False
iteration633,40,718,7.18,9,100,False
iteration633,41,741,7.41,9,100,False
iteration633,42,742,7.42,9,100,False
iteration633,43,746,7.46,9,100,False
iteration633,44,759,7.59,9,100,False
iteration633,45,771,7.71,9,100,False
iteration633,46,773,7.73,9,100,False
iteration633,47,781,7.81,9,100,False
iteration633,48,782,7.82,9,100,False
iteration633,49,790,7.9,9,100,False
iteration633,50,801,8.01,9,100,False
iteration633,51,801,8.01,9,100,False
iteration633,52,803,8.03,9,100,False
iteration633,53,813,8.13,9,100,False
iteration633,54,821,8.21,9,100,False
iteration633,55,824,8.24,9,100,False
iteration633,56,819,8.19,9,100,False
iteration633,57,837,8.37,10,100,True
iteration634,1,112,1.12,4,100,False
iteration634,2,197,1.97,7,100,False
iteration634,3,271,2.71,7,100,False
iteration634,4,323,3.23,7,100,False
iteration634,5,372,3.72,7,100,False
iteration634,6,422,4.22,7,100,False
iteration634,7,446,4.46,7,100,False
iteration634,8,475,4.75,7,100,False
iteration634,9,545,5.45,7,100,False
iteration634,10,575,5.75,7,100,False
iteration634,11,575,5.75,8,100,False
iteration634,12,600,6.0,8,100,False
iteration634,13,634,6.34,8,100,False
iteration634,14,651,6.51,8,100,False
iteration634,15,663,6.63,8,100,False
iteration634,16,712,7.12,8,100,False
iteration634,17,731,7.31,8,100,False
iteration634,18,734,7.34,8,100,False
iteration634,19,745,7.45,8,100,False
iteration634,20,754,7.54,8,100,False
iteration634,21,752,7.52,8,100,False
iteration634,22,762,7.62,8,100,False
iteration634,23,767,7.67,8,100,False
iteration634,24,771,7.71,8,100,False
iteration634,25,774,7.74,8,100,False
iteration634,26,776,7.76,8,100,False
iteration634,27,775,7.75,8,100,False
iteration634,28,774,7.74,8,100,False
iteration634,29,776,7.76,8,100,False
iteration634,30,772,7.72,8,100,False
iteration634,31,768,7.68,8,100,False
iteration634,32,766,7.66,8,100,False
iteration634,33,766,7.66,8,100,False
iteration634,34,780,7.8,8,100,False
iteration634,35,778,7.78,8,100,False
iteration634,36,780,7.8,8,100,False
iteration634,37,783,7.83,8,100,False
iteration634,38,782,7.82,8,100,False
iteration634,39,785,7.85,9,100,False
iteration634,40,779,7.79,9,100,False
iteration634,41,784,7.84,9,100,False
iteration634,42,791,7.91,9,100,False
iteration634,43,794,7.94,9,100,False
iteration634,44,801,8.01,9,100,False
iteration634,45,799,7.99,9,100,False
iteration634,46,811,8.11,9,100,False
iteration634,47,814,8.14,9,100,False
iteration634,48,820,8.2,9,100,False
iteration634,49,822,8.22,9,100,False
iteration634,50,836,8.36,9,100,False
iteration634,51,849,8.49,9,100,False
iteration634,52,852,8.52,9,100,False
iteration634,53,860,8.6,9,100,False
iteration634,54,869,8.69,9,100,False
iteration634,55,872,8.72,9,100,False
iteration634,56,876,8.76,9,100,False
iteration634,57,878,8.78,9,100,False
iteration634,58,880,8.8,10,100,True
iteration635,1,101,1.01,4,100,False
iteration635,2,217,2.17,6,100,False
iteration635,3,274,2.74,6,100,False
iteration635,4,358,3.58,7,100,False
iteration635,5,437,4.37,7,100,False
iteration635,6,498,4.98,7,100,False
iteration635,7,559,5.59,7,100,False
iteration635,8,588,5.88,7,100,False
iteration635,9,606,6.06,7,100,False
iteration635,10,642,6.42,8,100,False
iteration635,11,656,6.56,8,100,False
iteration635,12,672,6.72,8,100,False
iteration635,13,681,6.81,8,100,False
iteration635,14,684,6.84,8,100,False
iteration635,15,699,6.99,8,100,False
iteration635,16,705,7.05,8,100,False
iteration635,17,706,7.06,8,100,False
iteration635,18,699,6.99,8,100,False
iteration635,19,704,7.04,9,100,False
iteration635,20,709,7.09,9,100,False
iteration635,21,718,7.18,9,100,False
iteration635,22,730,7.3,9,100,False
iteration635,23,732,7.32,9,100,False
iteration635,24,747,7.47,9,100,False
iteration635,25,742,7.42,9,100,False
iteration635,26,756,7.56,9,100,False
iteration635,27,751,7.51,9,100,False
iteration635,28,763,7.63,9,100,False
iteration635,29,756,7.56,9,100,False
iteration635,30,776,7.76,9,100,False
iteration635,31,787,7.87,9,100,False
iteration635,32,796,7.96,9,100,False
iteration635,33,798,7.98,9,100,False
iteration635,34,816,8.16,9,100,False
iteration635,35,819,8.19,9,100,False
iteration635,36,827,8.27,9,100,False
iteration635,37,841,8.41,9,100,False
iteration635,38,856,8.56,10,100,True
iteration636,1,102,1.02,4,100,False
iteration636,2,196,1.96,5,100,False
iteration636,3,284,2.84,5,100,False
iteration636,4,351,3.51,5,100,False
iteration636,5,404,4.04,5,100,False
iteration636,6,425,4.25,5,100,False
iteration636,7,444,4.44,6,100,False
iteration636,8,457,4.57,6,100,False
iteration636,9,468,4.68,6,100,False
iteration636,10,491,4.91,6,100,False
iteration636,11,502,5.02,6,100,False
iteration636,12,510,5.1,6,100,False
iteration636,13,519,5.19,6,100,False
iteration636,14,534,5.34,7,100,False
iteration636,15,541,5.41,7,100,False
iteration636,16,565,5.65,7,100,False
iteration636,17,593,5.93,7,100,False
iteration636,18,595,5.95,7,100,False
iteration636,19,601,6.01,7,100,False
iteration636,20,598,5.98,7,100,False
iteration636,21,604,6.04,7,100,False
iteration636,22,615,6.15,7,100,False
iteration636,23,613,6.13,7,100,False
iteration636,24,622,6.22,8,100,False
iteration636,25,630,6.3,8,100,False
iteration636,26,645,6.45,8,100,False
iteration636,27,645,6.45,8,100,False
iteration636,28,662,6.62,8,100,False
iteration636,29,683,6.83,8,100,False
iteration636,30,709,7.09,8,100,False
iteration636,31,713,7.13,9,100,False
iteration636,32,732,7.32,9,100,False
iteration636,33,731,7.31,9,100,False
iteration636,34,741,7.41,9,100,False
iteration636,35,753,7.53,9,100,False
iteration636,36,757,7.57,9,100,False
iteration636,37,771,7.71,9,100,False
iteration636,38,794,7.94,9,100,False
iteration636,39,810,8.1,9,100,False
iteration636,40,805,8.05,9,100,False
iteration636,41,816,8.16,10,100,True
iteration637,1,97,0.97,4,100,False
iteration637,2,201,2.01,5,100,False
iteration637,3,268,2.68,5,100,False
iteration637,4,336,3.36,5,100,False
iteration637,5,381,3.81,5,100,False
iteration637,6,402,4.02,6,100,False
iteration637,7,427,4.27,6,100,False
iteration637,8,464,4.64,6,100,False
iteration637,9,474,4.74,6,100,False
iteration637,10,481,4.81,6,100,False
iteration637,11,495,4.95,6,100,False
iteration637,12,493,4.93,6,100,False
iteration637,13,500,5.0,6,100,False
iteration637,14,500,5.0,6,100,False
iteration637,15,515,5.15,6,100,False
iteration637,16,524,5.24,6,100,False
iteration637,17,528,5.28,6,100,False
iteration637,18,537,5.37,6,100,False
iteration637,19,546,5.46,6,100,False
iteration637,20,557,5.57,6,100,False
iteration637,21,566,5.66,7,100,False
iteration637,22,581,5.81,8,100,False
iteration637,23,590,5.9,8,100,False
iteration637,24,596,5.96,8,100,False
iteration637,25,595,5.95,8,100,False
iteration637,26,601,6.01,8,100,False
iteration637,27,606,6.06,8,100,False
iteration637,28,613,6.13,8,100,False
iteration637,29,618,6.18,8,100,False
iteration637,30,634,6.34,8,100,False
iteration637,31,649,6.49,8,100,False
iteration637,32,664,6.64,8,100,False
iteration637,33,668,6.68,8,100,False
iteration637,34,679,6.79,8,100,False
iteration637,35,686,6.86,8,100,False
iteration637,36,701,7.01,9,100,False
iteration637,37,713,7.13,9,100,False
iteration637,38,726,7.26,9,100,False
iteration637,39,728,7.28,9,100,False
iteration637,40,739,7.39,9,100,False
iteration637,41,759,7.59,9,100,False
iteration637,42,782,7.82,9,100,False
iteration637,43,781,7.81,9,100,False
iteration637,44,782,7.82,9,100,False
iteration637,45,799,7.99,9,100,False
iteration637,46,808,8.08,9,100,False
iteration637,47,811,8.11,10,100,True
iteration638,1,93,0.93,5,100,False
iteration638,2,183,1.83,5,100,False
iteration638,3,265,2.65,5,100,False
iteration638,4,332,3.32,5,100,False
iteration638,5,370,3.7,5,100,False
iteration638,6,410,4.1,6,100,False
iteration638,7,433,4.33,6,100,False
iteration638,8,451,4.51,6,100,False
iteration638,9,461,4.61,6,100,False
iteration638,10,476,4.76,6,100,False
iteration638,11,493,4.93,6,100,False
iteration638,12,505,5.05,6,100,False
iteration638,13,512,5.12,6,100,False
iteration638,14,535,5.35,6,100,False
iteration638,15,537,5.37,6,100,False
iteration638,16,547,5.47,6,100,False
iteration638,17,552,5.52,6,100,False
iteration638,18,563,5.63,6,100,False
iteration638,19,566,5.66,7,100,False
iteration638,20,573,5.73,7,100,False
iteration638,21,576,5.76,7,100,False
iteration638,22,582,5.82,7,100,False
iteration638,23,583,5.83,7,100,False
iteration638,24,584,5.84,8,100,False
iteration638,25,595,5.95,8,100,False
iteration638,26,594,5.94,8,100,False
iteration638,27,609,6.09,8,100,False
iteration638,28,623,6.23,8,100,False
iteration638,29,635,6.35,8,100,False
iteration638,30,643,6.43,8,100,False
iteration638,31,675,6.75,8,100,False
iteration638,32,685,6.85,8,100,False
iteration638,33,700,7.0,8,100,False
iteration638,34,706,7.06,8,100,False
iteration638,35,713,7.13,8,100,False
iteration638,36,716,7.16,8,100,False
iteration638,37,716,7.16,8,100,False
iteration638,38,729,7.29,8,100,False
iteration638,39,734,7.34,8,100,False
iteration638,40,739,7.39,8,100,False
iteration638,41,741,7.41,8,100,False
iteration638,42,741,7.41,8,100,False
iteration638,43,747,7.47,8,100,False
iteration638,44,762,7.62,8,100,False
iteration638,45,770,7.7,8,100,False
iteration638,46,781,7.81,9,100,False
iteration638,47,784,7.84,9,100,False
iteration638,48,788,7.88,9,100,False
iteration638,49,797,7.97,9,100,False
iteration638,50,799,7.99,9,100,False
iteration638,51,801,8.01,9,100,False
iteration638,52,800,8.0,9,100,False
iteration638,53,798,7.98,9,100,False
iteration638,54,800,8.0,9,100,False
iteration638,55,806,8.06,9,100,False
iteration638,56,814,8.14,9,100,False
iteration638,57,824,8.24,9,100,False
iteration638,58,825,8.25,9,100,False
iteration638,59,832,8.32,9,100,False
iteration638,60,832,8.32,9,100,False
iteration638,61,833,8.33,9,100,False
iteration638,62,841,8.41,9,100,False
iteration638,63,847,8.47,9,100,False
iteration638,64,855,8.55,9,100,False
iteration638,65,855,8.55,9,100,False
iteration638,66,856,8.56,9,100,False
iteration638,67,851,8.51,9,100,False
iteration638,68,856,8.56,9,100,False
iteration638,69,859,8.59,10,100,True
iteration639,1,105,1.05,5,100,False
iteration639,2,219,2.19,5,100,False
iteration639,3,268,2.68,5,100,False
iteration639,4,317,3.17,5,100,False
iteration639,5,351,3.51,5,100,False
iteration639,6,386,3.86,5,100,False
iteration639,7,420,4.2,5,100,False
iteration639,8,437,4.37,5,100,False
iteration639,9,442,4.42,5,100,False
iteration639,10,458,4.58,6,100,False
iteration639,11,473,4.73,6,100,False
iteration639,12,485,4.85,6,100,False
iteration639,13,501,5.01,6,100,False
iteration639,14,503,5.03,6,100,False
iteration639,15,507,5.07,6,100,False
iteration639,16,515,5.15,6,100,False
iteration639,17,526,5.26,6,100,False
iteration639,18,532,5.32,6,100,False
iteration639,19,538,5.38,6,100,False
iteration639,20,548,5.48,6,100,False
iteration639,21,554,5.54,6,100,False
iteration639,22,556,5.56,6,100,False
iteration639,23,565,5.65,6,100,False
iteration639,24,574,5.74,6,100,False
iteration639,25,580,5.8,7,100,False
iteration639,26,584,5.84,7,100,False
iteration639,27,589,5.89,7,100,False
iteration639,28,595,5.95,7,100,False
iteration639,29,602,6.02,7,100,False
iteration639,30,602,6.02,7,100,False
iteration639,31,610,6.1,7,100,False
iteration639,32,616,6.16,7,100,False
iteration639,33,618,6.18,7,100,False
iteration639,34,622,6.22,7,100,False
iteration639,35,623,6.23,7,100,False
iteration639,36,627,6.27,7,100,False
iteration639,37,640,6.4,7,100,False
iteration639,38,654,6.54,8,100,False
iteration639,39,659,6.59,8,100,False
iteration639,40,667,6.67,8,100,False
iteration639,41,682,6.82,8,100,False
iteration639,42,689,6.89,8,100,False
iteration639,43,685,6.85,8,100,False
iteration639,44,694,6.94,8,100,False
iteration639,45,700,7.0,8,100,False
iteration639,46,699,6.99,8,100,False
iteration639,47,696,6.96,8,100,False
iteration639,48,703,7.03,8,100,False
iteration639,49,715,7.15,8,100,False
iteration639,50,708,7.08,8,100,False
iteration639,51,710,7.1,9,100,False
iteration639,52,724,7.24,9,100,False
iteration639,53,737,7.37,9,100,False
iteration639,54,752,7.52,9,100,False
iteration639,55,764,7.64,9,100,False
iteration639,56,773,7.73,9,100,False
iteration639,57,776,7.76,9,100,False
iteration639,58,779,7.79,9,100,False
iteration639,59,796,7.96,9,100,False
iteration639,60,806,8.06,9,100,False
iteration639,61,811,8.11,9,100,False
iteration639,62,814,8.14,9,100,False
iteration639,63,816,8.16,9,100,False
iteration639,64,823,8.23,9,100,False
iteration639,65,826,8.26,9,100,False
iteration639,66,838,8.38,9,100,False
iteration639,67,845,8.45,9,100,False
iteration639,68,855,8.55,9,100,False
iteration639,69,878,8.78,9,100,False
iteration639,70,877,8.77,9,100,False
iteration639,71,873,8.73,9,100,False
iteration639,72,880,8.8,9,100,False
iteration639,73,890,8.9,9,100,False
iteration639,74,889,8.89,9,100,False
iteration639,75,890,8.9,9,100,False
iteration639,76,895,8.95,9,100,False
iteration639,77,893,8.93,9,100,False
iteration639,78,892,8.92,9,100,False
iteration639,79,896,8.96,9,100,False
iteration639,80,892,8.92,9,100,False
iteration639,81,890,8.9,9,100,False
iteration639,82,890,8.9,9,100,False
iteration639,83,892,8.92,9,100,False
iteration639,84,890,8.9,9,100,False
iteration639,85,891,8.91,9,100,False
iteration639,86,890,8.9,9,100,False
iteration639,87,887,8.87,9,100,False
iteration639,88,888,8.88,9,100,False
iteration639,89,886,8.86,9,100,False
iteration639,90,891,8.91,9,100,False
iteration639,91,891,8.91,9,100,False
iteration639,92,891,8.91,9,100,False
iteration639,93,891,8.91,9,100,False
iteration639,94,894,8.94,10,100,True
iteration640,1,93,0.93,4,100,False
iteration640,2,172,1.72,5,100,False
iteration640,3,226,2.26,5,100,False
iteration640,4,280,2.8,6,100,False
iteration640,5,310,3.1,6,100,False
iteration640,6,378,3.78,6,100,False
iteration640,7,427,4.27,6,100,False
iteration640,8,461,4.61,7,100,False
iteration640,9,506,5.06,7,100,False
iteration640,10,544,5.44,7,100,False
iteration640,11,566,5.66,7,100,False
iteration640,12,587,5.87,7,100,False
iteration640,13,598,5.98,7,100,False
iteration640,14,609,6.09,7,100,False
iteration640,15,615,6.15,7,100,False
iteration640,16,629,6.29,8,100,False
iteration640,17,633,6.33,8,100,False
iteration640,18,644,6.44,8,100,False
iteration640,19,650,6.5,8,100,False
iteration640,20,658,6.58,8,100,False
iteration640,21,670,6.7,8,100,False
iteration640,22,691,6.91,9,100,False
iteration640,23,699,6.99,9,100,False
iteration640,24,708,7.08,9,100,False
iteration640,25,717,7.17,9,100,False
iteration640,26,720,7.2,9,100,False
iteration640,27,718,7.18,9,100,False
iteration640,28,728,7.28,9,100,False
iteration640,29,738,7.38,9,100,False
iteration640,30,739,7.39,9,100,False
iteration640,31,746,7.46,9,100,False
iteration640,32,763,7.63,9,100,False
iteration640,33,770,7.7,9,100,False
iteration640,34,775,7.75,9,100,False
iteration640,35,784,7.84,9,100,False
iteration640,36,798,7.98,9,100,False
