GAIteration,GenerationNumber,TotalFitness,AverageFitness,HighestFitness,PopulationSize,StoppingConditionReached
iteration509,36,898,8.98,9,100,False
iteration509,37,899,8.99,9,100,False
iteration509,38,900,9.0,9,100,False
iteration509,39,900,9.0,9,100,False
iteration509,40,899,8.99,9,100,False
iteration509,41,898,8.98,9,100,False
iteration509,42,900,9.0,9,100,False
iteration509,43,900,9.0,10,100,True
iteration510,1,86,0.86,4,100,False
iteration510,2,296,2.96,5,100,False
iteration510,3,462,4.62,5,100,False
iteration510,4,500,5.0,5,100,False
iteration510,5,501,5.01,6,100,False
iteration510,6,522,5.22,6,100,False
iteration510,7,600,6.0,7,100,False
iteration510,8,664,6.64,7,100,False
iteration510,9,698,6.98,7,100,False
iteration510,10,699,6.99,7,100,False
iteration510,11,700,7.0,7,100,False
iteration510,12,699,6.99,7,100,False
iteration510,13,700,7.0,7,100,False
iteration510,14,701,7.01,8,100,False
iteration510,15,721,7.21,8,100,False
iteration510,16,797,7.97,9,100,False
iteration510,17,812,8.12,9,100,False
iteration510,18,899,8.99,9,100,False
iteration510,19,898,8.98,9,100,False
iteration510,20,900,9.0,9,100,False
iteration510,21,898,8.98,9,100,False
iteration510,22,899,8.99,9,100,False
iteration510,23,899,8.99,9,100,False
iteration510,24,900,9.0,10,100,True
iteration511,1,98,0.98,3,100,False
iteration511,2,282,2.82,5,100,False
iteration511,3,494,4.94,6,100,False
iteration511,4,520,5.2,6,100,False
iteration511,5,594,5.94,7,100,False
iteration511,6,684,6.84,8,100,False
iteration511,7,722,7.22,8,100,False
iteration511,8,799,7.99,8,100,False
iteration511,9,799,7.99,8,100,False
iteration511,10,799,7.99,8,100,False
iteration511,11,799,7.99,8,100,False
iteration511,12,800,8.0,8,100,False
iteration511,13,800,8.0,8,100,False
iteration511,14,798,7.98,8,100,False
iteration511,15,800,8.0,8,100,False
iteration511,16,800,8.0,8,100,False
iteration511,17,799,7.99,8,100,False
iteration511,18,799,7.99,8,100,False
iteration511,19,801,8.01,9,100,False
iteration511,20,816,8.16,9,100,False
iteration511,21,899,8.99,9,100,False
iteration511,22,900,9.0,9,100,False
iteration511,23,900,9.0,9,100,False
iteration511,24,898,8.98,9,100,False
iteration511,25,899,8.99,9,100,False
iteration511,26,900,9.0,9,100,False
iteration511,27,900,9.0,9,100,False
iteration511,28,899,8.99,9,100,False
iteration511,29,900,9.0,10,100,True
iteration512,1,107,1.07,4,100,False
iteration512,2,334,3.34,5,100,False
iteration512,3,497,4.97,6,100,False
iteration512,4,599,5.99,6,100,False
iteration512,5,599,5.99,6,100,False
iteration512,6,601,6.01,7,100,False
iteration512,7,619,6.19,7,100,False
iteration512,8,698,6.98,7,100,False
iteration512,9,698,6.98,7,100,False
iteration512,10,701,7.01,8,100,False
iteration512,11,713,7.13,8,100,False
iteration512,12,793,7.93,8,100,False
iteration512,13,800,8.0,9,100,False
iteration512,14,825,8.25,9,100,False
iteration512,15,898,8.98,9,100,False
iteration512,16,899,8.99,9,100,False
iteration512,17,899,8.99,9,100,False
iteration512,18,900,9.0,9,100,False
iteration512,19,899,8.99,9,100,False
iteration512,20,897,8.97,9,100,False
iteration512,21,900,9.0,9,100,False
iteration512,22,899,8.99,9,100,False
iteration512,23,898,8.98,9,100,False
iteration512,24,899,8.99,9,100,False
iteration512,25,900,9.0,9,100,False
iteration512,26,898,8.98,9,100,False
iteration512,27,899,8.99,9,100,False
iteration512,28,899,8.99,9,100,False
iteration512,29,897,8.97,9,100,False
iteration512,30,900,9.0,9,100,False
iteration512,31,899,8.99,9,100,False
iteration512,32,899,8.99,9,100,False
iteration512,33,899,8.99,9,100,False
iteration512,34,899,8.99,9,100,False
iteration512,35,898,8.98,9,100,False
iteration512,36,900,9.0,9,100,False
iteration512,37,899,8.99,9,100,False
iteration512,38,899,8.99,9,100,False
iteration512,39,900,9.0,9,100,False
iteration512,40,900,9.0,9,100,False
iteration512,41,900,9.0,9,100,False
iteration512,42,901,9.01,10,100,True
iteration513,1,92,0.92,3,100,False
iteration513,2,277,2.77,6,100,False
iteration513,3,520,5.2,6,100,False
iteration513,4,598,5.98,6,100,False
iteration513,5,600,6.0,6,100,False
iteration513,6,600,6.0,7,100,False
iteration513,7,617,6.17,7,100,False
iteration513,8,699,6.99,7,100,False
iteration513,9,698,6.98,7,100,False
iteration513,10,698,6.98,7,100,False
iteration513,11,698,6.98,7,100,False
iteration513,12,700,7.0,7,100,False
iteration513,13,700,7.0,7,100,False
iteration513,14,700,7.0,7,100,False
iteration513,15,700,7.0,7,100,False
iteration513,16,699,6.99,7,100,False
iteration513,17,700,7.0,7,100,False
iteration513,18,700,7.0,7,100,False
iteration513,19,698,6.98,7,100,False
iteration513,20,701,7.01,8,100,False
iteration513,21,739,7.39,9,100,False
iteration513,22,834,8.34,9,100,False
iteration513,23,900,9.0,9,100,False
iteration513,24,901,9.01,10,100,True
iteration514,1,91,0.91,3,100,False
iteration514,2,243,2.43,5,100,False
iteration514,3,469,4.69,5,100,False
iteration514,4,500,5.0,5,100,False
iteration514,5,501,5.01,6,100,False
iteration514,6,515,5.15,6,100,False
iteration514,7,596,5.96,7,100,False
iteration514,8,627,6.27,7,100,False
iteration514,9,700,7.0,7,100,False
iteration514,10,700,7.0,7,100,False
iteration514,11,700,7.0,7,100,False
iteration514,12,700,7.0,7,100,False
iteration514,13,700,7.0,8,100,False
iteration514,14,719,7.19,8,100,False
iteration514,15,797,7.97,8,100,False
iteration514,16,797,7.97,8,100,False
iteration514,17,800,8.0,8,100,False
iteration514,18,799,7.99,8,100,False
iteration514,19,799,7.99,8,100,False
iteration514,20,797,7.97,8,100,False
iteration514,21,799,7.99,8,100,False
iteration514,22,800,8.0,8,100,False
iteration514,23,800,8.0,9,100,False
iteration514,24,818,8.18,9,100,False
iteration514,25,900,9.0,9,100,False
iteration514,26,900,9.0,9,100,False
iteration514,27,899,8.99,9,100,False
iteration514,28,897,8.97,9,100,False
iteration514,29,900,9.0,10,100,True
iteration515,1,116,1.16,4,100,False
iteration515,2,328,3.28,7,100,False
iteration515,3,663,6.63,7,100,False
iteration515,4,700,7.0,8,100,False
iteration515,5,721,7.21,8,100,False
iteration515,6,801,8.01,9,100,False
iteration515,7,819,8.19,9,100,False
iteration515,8,900,9.0,9,100,False
iteration515,9,899,8.99,9,100,False
iteration515,10,898,8.98,9,100,False
iteration515,11,898,8.98,9,100,False
iteration515,12,900,9.0,9,100,False
iteration515,13,898,8.98,9,100,False
iteration515,14,900,9.0,9,100,False
iteration515,15,898,8.98,9,100,False
iteration515,16,901,9.01,10,100,True
iteration516,1,90,0.9,4,100,False
iteration516,2,330,3.3,6,100,False
iteration516,3,543,5.43,6,100,False
iteration516,4,599,5.99,6,100,False
iteration516,5,600,6.0,7,100,False
iteration516,6,625,6.25,7,100,False
iteration516,7,700,7.0,7,100,False
iteration516,8,703,7.03,8,100,False
iteration516,9,746,7.46,9,100,False
iteration516,10,818,8.18,9,100,False
iteration516,11,899,8.99,9,100,False
iteration516,12,899,8.99,9,100,False
iteration516,13,899,8.99,9,100,False
iteration516,14,897,8.97,9,100,False
iteration516,15,900,9.0,9,100,False
iteration516,16,900,9.0,9,100,False
iteration516,17,900,9.0,9,100,False
iteration516,18,901,9.01,10,100,True
iteration517,1,105,1.05,3,100,False
iteration517,2,288,2.88,4,100,False
iteration517,3,399,3.99,4,100,False
iteration517,4,400,4.0,4,100,False
iteration517,5,402,4.02,5,100,False
iteration517,6,433,4.33,6,100,False
iteration517,7,548,5.48,7,100,False
iteration517,8,615,6.15,7,100,False
iteration517,9,693,6.93,7,100,False
iteration517,10,700,7.0,7,100,False
iteration517,11,699,6.99,7,100,False
iteration517,12,700,7.0,8,100,False
iteration517,13,715,7.15,8,100,False
iteration517,14,798,7.98,8,100,False
iteration517,15,800,8.0,8,100,False
iteration517,16,799,7.99,8,100,False
iteration517,17,799,7.99,8,100,False
iteration517,18,799,7.99,8,100,False
iteration517,19,800,8.0,8,100,False
iteration517,20,798,7.98,8,100,False
iteration517,21,800,8.0,8,100,False
iteration517,22,800,8.0,8,100,False
iteration517,23,799,7.99,8,100,False
iteration517,24,800,8.0,8,100,False
iteration517,25,798,7.98,8,100,False
iteration517,26,799,7.99,8,100,False
iteration517,27,800,8.0,8,100,False
iteration517,28,800,8.0,8,100,False
iteration517,29,800,8.0,8,100,False
iteration517,30,799,7.99,8,100,False
iteration517,31,800,8.0,8,100,False
iteration517,32,798,7.98,8,100,False
iteration517,33,799,7.99,8,100,False
iteration517,34,799,7.99,8,100,False
iteration517,35,799,7.99,8,100,False
iteration517,36,800,8.0,9,100,False
iteration517,37,816,8.16,9,100,False
iteration517,38,897,8.97,9,100,False
iteration517,39,900,9.0,9,100,False
iteration517,40,900,9.0,9,100,False
iteration517,41,898,8.98,9,100,False
iteration517,42,899,8.99,9,100,False
iteration517,43,900,9.0,9,100,False
iteration517,44,900,9.0,9,100,False
iteration517,45,899,8.99,9,100,False
iteration517,46,900,9.0,10,100,True
iteration518,1,102,1.02,4,100,False
iteration518,2,319,3.19,5,100,False
iteration518,3,487,4.87,5,100,False
iteration518,4,502,5.02,6,100,False
iteration518,5,529,5.29,6,100,False
iteration518,6,600,6.0,6,100,False
iteration518,7,600,6.0,6,100,False
iteration518,8,600,6.0,6,100,False
iteration518,9,601,6.01,7,100,False
iteration518,10,619,6.19,7,100,False
iteration518,11,700,7.0,8,100,False
iteration518,12,760,7.6,8,100,False
iteration518,13,800,8.0,8,100,False
iteration518,14,798,7.98,8,100,False
iteration518,15,798,7.98,8,100,False
iteration518,16,801,8.01,9,100,False
iteration518,17,821,8.21,9,100,False
iteration518,18,899,8.99,9,100,False
iteration518,19,899,8.99,9,100,False
iteration518,20,899,8.99,9,100,False
iteration518,21,898,8.98,9,100,False
iteration518,22,895,8.95,9,100,False
iteration518,23,898,8.98,9,100,False
iteration518,24,900,9.0,9,100,False
iteration518,25,899,8.99,9,100,False
iteration518,26,899,8.99,9,100,False
iteration518,27,900,9.0,9,100,False
iteration518,28,899,8.99,9,100,False
iteration518,29,898,8.98,10,100,True
iteration519,1,98,0.98,4,100,False
iteration519,2,302,3.02,5,100,False
iteration519,3,484,4.84,5,100,False
iteration519,4,499,4.99,5,100,False
iteration519,5,499,4.99,6,100,False
iteration519,6,518,5.18,6,100,False
iteration519,7,599,5.99,6,100,False
iteration519,8,599,5.99,6,100,False
iteration519,9,600,6.0,6,100,False
iteration519,10,598,5.98,6,100,False
iteration519,11,600,6.0,6,100,False
iteration519,12,600,6.0,7,100,False
iteration519,13,617,6.17,7,100,False
iteration519,14,701,7.01,8,100,False
iteration519,15,719,7.19,8,100,False
iteration519,16,799,7.99,8,100,False
iteration519,17,800,8.0,9,100,False
iteration519,18,815,8.15,9,100,False
iteration519,19,897,8.97,9,100,False
iteration519,20,899,8.99,9,100,False
iteration519,21,900,9.0,10,100,True
iteration520,1,103,1.03,4,100,False
iteration520,2,311,3.11,6,100,False
iteration520,3,527,5.27,6,100,False
iteration520,4,600,6.0,6,100,False
iteration520,5,602,6.02,7,100,False
iteration520,6,635,6.35,8,100,False
iteration520,7,727,7.27,8,100,False
iteration520,8,800,8.0,8,100,False
iteration520,9,800,8.0,8,100,False
iteration520,10,799,7.99,8,100,False
iteration520,11,799,7.99,8,100,False
iteration520,12,800,8.0,8,100,False
iteration520,13,798,7.98,8,100,False
iteration520,14,800,8.0,8,100,False
iteration520,15,799,7.99,8,100,False
iteration520,16,800,8.0,8,100,False
iteration520,17,799,7.99,9,100,False
iteration520,18,824,8.24,9,100,False
iteration520,19,900,9.0,10,100,True
iteration521,1,100,1.0,3,100,False
iteration521,2,285,2.85,5,100,False
iteration521,3,455,4.55,5,100,False
iteration521,4,500,5.0,5,100,False
iteration521,5,501,5.01,6,100,False
iteration521,6,517,5.17,6,100,False
iteration521,7,598,5.98,7,100,False
iteration521,8,616,6.16,7,100,False
iteration521,9,699,6.99,7,100,False
iteration521,10,699,6.99,7,100,False
iteration521,11,699,6.99,7,100,False
iteration521,12,700,7.0,7,100,False
iteration521,13,700,7.0,7,100,False
iteration521,14,700,7.0,7,100,False
iteration521,15,701,7.01,8,100,False
iteration521,16,716,7.16,8,100,False
iteration521,17,797,7.97,8,100,False
iteration521,18,800,8.0,8,100,False
iteration521,19,800,8.0,9,100,False
iteration521,20,813,8.13,9,100,False
iteration521,21,893,8.93,9,100,False
iteration521,22,900,9.0,9,100,False
iteration521,23,898,8.98,9,100,False
iteration521,24,900,9.0,9,100,False
iteration521,25,900,9.0,9,100,False
iteration521,26,900,9.0,9,100,False
iteration521,27,898,8.98,9,100,False
iteration521,28,900,9.0,9,100,False
iteration521,29,901,9.01,10,100,True
iteration522,1,94,0.94,4,100,False
iteration522,2,321,3.21,6,100,False
iteration522,3,515,5.15,6,100,False
iteration522,4,600,6.0,6,100,False
iteration522,5,599,5.99,6,100,False
iteration522,6,600,6.0,6,100,False
iteration522,7,599,5.99,6,100,False
iteration522,8,600,6.0,7,100,False
iteration522,9,616,6.16,7,100,False
iteration522,10,701,7.01,8,100,False
iteration522,11,720,7.2,9,100,False
iteration522,12,816,8.16,9,100,False
iteration522,13,897,8.97,9,100,False
iteration522,14,897,8.97,10,100,True
iteration523,1,89,0.89,4,100,False
iteration523,2,256,2.56,6,100,False
iteration523,3,504,5.04,6,100,False
iteration523,4,600,6.0,7,100,False
iteration523,5,624,6.24,7,100,False
iteration523,6,699,6.99,7,100,False
iteration523,7,700,7.0,7,100,False
iteration523,8,700,7.0,7,100,False
iteration523,9,698,6.98,7,100,False
iteration523,10,700,7.0,7,100,False
iteration523,11,699,6.99,7,100,False
iteration523,12,701,7.01,8,100,False
iteration523,13,722,7.22,8,100,False
iteration523,14,799,7.99,8,100,False
iteration523,15,800,8.0,8,100,False
iteration523,16,800,8.0,9,100,False
iteration523,17,815,8.15,9,100,False
iteration523,18,897,8.97,9,100,False
iteration523,19,900,9.0,10,100,True
iteration524,1,108,1.08,4,100,False
iteration524,2,300,3.0,5,100,False
iteration524,3,483,4.83,5,100,False
iteration524,4,501,5.01,6,100,False
iteration524,5,534,5.34,6,100,False
iteration524,6,600,6.0,6,100,False
iteration524,7,599,5.99,6,100,False
iteration524,8,600,6.0,6,100,False
iteration524,9,601,6.01,7,100,False
iteration524,10,623,6.23,7,100,False
iteration524,11,698,6.98,7,100,False
iteration524,12,699,6.99,7,100,False
iteration524,13,700,7.0,7,100,False
iteration524,14,700,7.0,7,100,False
iteration524,15,699,6.99,7,100,False
iteration524,16,700,7.0,7,100,False
iteration524,17,698,6.98,7,100,False
iteration524,18,700,7.0,7,100,False
iteration524,19,700,7.0,7,100,False
iteration524,20,699,6.99,7,100,False
iteration524,21,700,7.0,7,100,False
iteration524,22,702,7.02,8,100,False
iteration524,23,747,7.47,9,100,False
iteration524,24,856,8.56,9,100,False
iteration524,25,899,8.99,9,100,False
iteration524,26,899,8.99,9,100,False
iteration524,27,899,8.99,9,100,False
iteration524,28,899,8.99,9,100,False
iteration524,29,899,8.99,9,100,False
iteration524,30,900,9.0,9,100,False
iteration524,31,899,8.99,9,100,False
iteration524,32,900,9.0,9,100,False
iteration524,33,900,9.0,9,100,False
iteration524,34,898,8.98,9,100,False
iteration524,35,899,8.99,9,100,False
iteration524,36,899,8.99,9,100,False
iteration524,37,899,8.99,9,100,False
iteration524,38,900,9.0,9,100,False
iteration524,39,897,8.97,9,100,False
iteration524,40,900,9.0,10,100,True
iteration525,1,103,1.03,5,100,False
iteration525,2,340,3.4,6,100,False
iteration525,3,546,5.46,6,100,False
iteration525,4,600,6.0,6,100,False
iteration525,5,600,6.0,6,100,False
iteration525,6,601,6.01,7,100,False
iteration525,7,637,6.37,7,100,False
iteration525,8,700,7.0,7,100,False
iteration525,9,699,6.99,7,100,False
iteration525,10,700,7.0,7,100,False
iteration525,11,700,7.0,7,100,False
iteration525,12,699,6.99,7,100,False
iteration525,13,699,6.99,7,100,False
iteration525,14,698,6.98,7,100,False
iteration525,15,699,6.99,7,100,False
iteration525,16,698,6.98,8,100,False
iteration525,17,720,7.2,8,100,False
iteration525,18,799,7.99,9,100,False
iteration525,19,815,8.15,9,100,False
iteration525,20,897,8.97,9,100,False
iteration525,21,900,9.0,10,100,True
iteration526,1,92,0.92,4,100,False
iteration526,2,335,3.35,7,100,False
iteration526,3,661,6.61,7,100,False
iteration526,4,699,6.99,7,100,False
iteration526,5,702,7.02,8,100,False
iteration526,6,736,7.36,9,100,False
iteration526,7,857,8.57,9,100,False
iteration526,8,899,8.99,9,100,False
iteration526,9,899,8.99,9,100,False
iteration526,10,898,8.98,9,100,False
iteration526,11,900,9.0,9,100,False
iteration526,12,899,8.99,9,100,False
iteration526,13,899,8.99,9,100,False
iteration526,14,900,9.0,9,100,False
iteration526,15,900,9.0,9,100,False
iteration526,16,898,8.98,9,100,False
iteration526,17,899,8.99,9,100,False
iteration526,18,899,8.99,9,100,False
iteration526,19,900,9.0,9,100,False
iteration526,20,899,8.99,10,100,True
iteration527,1,101,1.01,5,100,False
iteration527,2,290,2.9,5,100,False
iteration527,3,498,4.98,6,100,False
iteration527,4,515,5.15,6,100,False
iteration527,5,598,5.98,6,100,False
iteration527,6,600,6.0,7,100,False
iteration527,7,615,6.15,7,100,False
iteration527,8,698,6.98,7,100,False
iteration527,9,699,6.99,7,100,False
iteration527,10,699,6.99,7,100,False
iteration527,11,700,7.0,7,100,False
iteration527,12,698,6.98,7,100,False
iteration527,13,701,7.01,8,100,False
iteration527,14,717,7.17,8,100,False
iteration527,15,797,7.97,8,100,False
iteration527,16,797,7.97,8,100,False
iteration527,17,800,8.0,8,100,False
iteration527,18,799,7.99,8,100,False
iteration527,19,800,8.0,9,100,False
iteration527,20,812,8.12,9,100,False
iteration527,21,895,8.95,10,100,True
iteration528,1,96,0.96,3,100,False
iteration528,2,265,2.65,5,100,False
iteration528,3,483,4.83,5,100,False
iteration528,4,500,5.0,6,100,False
iteration528,5,518,5.18,6,100,False
iteration528,6,597,5.97,6,100,False
iteration528,7,601,6.01,7,100,False
iteration528,8,622,6.22,8,100,False
iteration528,9,716,7.16,8,100,False
iteration528,10,800,8.0,8,100,False
iteration528,11,799,7.99,8,100,False
iteration528,12,798,7.98,8,100,False
iteration528,13,800,8.0,8,100,False
iteration528,14,799,7.99,8,100,False
iteration528,15,800,8.0,8,100,False
iteration528,16,799,7.99,8,100,False
iteration528,17,800,8.0,8,100,False
iteration528,18,798,7.98,8,100,False
iteration528,19,800,8.0,8,100,False
iteration528,20,798,7.98,8,100,False
iteration528,21,800,8.0,8,100,False
iteration528,22,800,8.0,9,100,False
iteration528,23,825,8.25,9,100,False
iteration528,24,899,8.99,10,100,True
iteration529,1,94,0.94,3,100,False
iteration529,2,276,2.76,6,100,False
iteration529,3,490,4.9,6,100,False
iteration529,4,599,5.99,6,100,False
iteration529,5,599,5.99,6,100,False
iteration529,6,600,6.0,6,100,False
iteration529,7,599,5.99,6,100,False
iteration529,8,598,5.98,6,100,False
iteration529,9,600,6.0,6,100,False
iteration529,10,598,5.98,6,100,False
iteration529,11,598,5.98,6,100,False
iteration529,12,599,5.99,6,100,False
iteration529,13,598,5.98,6,100,False
iteration529,14,600,6.0,6,100,False
iteration529,15,599,5.99,6,100,False
iteration529,16,600,6.0,7,100,False
iteration529,17,621,6.21,7,100,False
iteration529,18,700,7.0,7,100,False
iteration529,19,698,6.98,7,100,False
iteration529,20,700,7.0,7,100,False
iteration529,21,700,7.0,7,100,False
iteration529,22,700,7.0,7,100,False
iteration529,23,700,7.0,7,100,False
iteration529,24,700,7.0,7,100,False
iteration529,25,699,6.99,7,100,False
iteration529,26,701,7.01,8,100,False
iteration529,27,714,7.14,8,100,False
iteration529,28,793,7.93,8,100,False
iteration529,29,800,8.0,9,100,False
iteration529,30,814,8.14,9,100,False
iteration529,31,895,8.95,10,100,True
iteration530,1,107,1.07,4,100,False
iteration530,2,289,2.89,5,100,False
iteration530,3,424,4.24,5,100,False
iteration530,4,500,5.0,6,100,False
iteration530,5,527,5.27,6,100,False
iteration530,6,600,6.0,7,100,False
iteration530,7,615,6.15,7,100,False
iteration530,8,699,6.99,7,100,False
iteration530,9,699,6.99,8,100,False
iteration530,10,719,7.19,8,100,False
iteration530,11,798,7.98,9,100,False
iteration530,12,819,8.19,9,100,False
iteration530,13,898,8.98,9,100,False
iteration530,14,900,9.0,9,100,False
iteration530,15,900,9.0,9,100,False
iteration530,16,900,9.0,9,100,False
iteration530,17,898,8.98,9,100,False
iteration530,18,900,9.0,9,100,False
iteration530,19,899,8.99,9,100,False
iteration530,20,899,8.99,9,100,False
iteration530,21,898,8.98,9,100,False
iteration530,22,897,8.97,9,100,False
iteration530,23,900,9.0,9,100,False
iteration530,24,899,8.99,9,100,False
iteration530,25,900,9.0,9,100,False
iteration530,26,900,9.0,9,100,False
iteration530,27,901,9.01,10,100,True
iteration531,1,96,0.96,4,100,False
iteration531,2,297,2.97,6,100,False
iteration531,3,579,5.79,6,100,False
iteration531,4,600,6.0,6,100,False
iteration531,5,600,6.0,7,100,False
iteration531,6,626,6.26,7,100,False
iteration531,7,700,7.0,7,100,False
iteration531,8,699,6.99,7,100,False
iteration531,9,699,6.99,7,100,False
iteration531,10,700,7.0,7,100,False
iteration531,11,700,7.0,7,100,False
iteration531,12,699,6.99,7,100,False
iteration531,13,701,7.01,8,100,False
iteration531,14,719,7.19,8,100,False
iteration531,15,797,7.97,8,100,False
iteration531,16,800,8.0,8,100,False
iteration531,17,799,7.99,8,100,False
iteration531,18,799,7.99,8,100,False
iteration531,19,799,7.99,8,100,False
iteration531,20,799,7.99,8,100,False
iteration531,21,798,7.98,8,100,False
iteration531,22,798,7.98,8,100,False
iteration531,23,800,8.0,8,100,False
iteration531,24,799,7.99,8,100,False
iteration531,25,796,7.96,8,100,False
iteration531,26,798,7.98,8,100,False
iteration531,27,800,8.0,8,100,False
iteration531,28,799,7.99,9,100,False
iteration531,29,820,8.2,9,100,False
iteration531,30,896,8.96,9,100,False
iteration531,31,898,8.98,9,100,False
iteration531,32,898,8.98,9,100,False
iteration531,33,898,8.98,9,100,False
iteration531,34,900,9.0,9,100,False
iteration531,35,901,9.01,10,100,True
iteration532,1,95,0.95,4,100,False
iteration532,2,301,3.01,6,100,False
iteration532,3,526,5.26,6,100,False
iteration532,4,599,5.99,6,100,False
iteration532,5,599,5.99,6,100,False
iteration532,6,598,5.98,6,100,False
iteration532,7,603,6.03,7,100,False
iteration532,8,651,6.51,8,100,False
iteration532,9,777,7.77,8,100,False
iteration532,10,800,8.0,8,100,False
iteration532,11,799,7.99,8,100,False
iteration532,12,799,7.99,8,100,False
iteration532,13,800,8.0,8,100,False
iteration532,14,800,8.0,8,100,False
iteration532,15,799,7.99,8,100,False
iteration532,16,802,8.02,9,100,False
iteration532,17,841,8.41,10,100,True
iteration533,1,112,1.12,5,100,False
iteration533,2,367,3.67,6,100,False
iteration533,3,597,5.97,6,100,False
iteration533,4,599,5.99,6,100,False
iteration533,5,598,5.98,6,100,False
iteration533,6,600,6.0,6,100,False
iteration533,7,599,5.99,6,100,False
iteration533,8,598,5.98,6,100,False
iteration533,9,599,5.99,6,100,False
iteration533,10,599,5.99,6,100,False
iteration533,11,601,6.01,7,100,False
iteration533,12,620,6.2,7,100,False
iteration533,13,698,6.98,7,100,False
iteration533,14,700,7.0,7,100,False
iteration533,15,699,6.99,7,100,False
iteration533,16,699,6.99,7,100,False
iteration533,17,700,7.0,8,100,False
iteration533,18,718,7.18,8,100,False
iteration533,19,797,7.97,8,100,False
iteration533,20,801,8.01,9,100,False
iteration533,21,820,8.2,9,100,False
iteration533,22,898,8.98,9,100,False
iteration533,23,899,8.99,9,100,False
iteration533,24,900,9.0,9,100,False
iteration533,25,898,8.98,9,100,False
iteration533,26,899,8.99,9,100,False
iteration533,27,899,8.99,9,100,False
iteration533,28,898,8.98,9,100,False
iteration533,29,899,8.99,9,100,False
iteration533,30,899,8.99,9,100,False
iteration533,31,900,9.0,9,100,False
iteration533,32,897,8.97,9,100,False
iteration533,33,900,9.0,9,100,False
iteration533,34,898,8.98,9,100,False
iteration533,35,900,9.0,9,100,False
iteration533,36,898,8.98,9,100,False
iteration533,37,898,8.98,9,100,False
iteration533,38,898,8.98,9,100,False
iteration533,39,898,8.98,9,100,False
iteration533,40,900,9.0,9,100,False
iteration533,41,900,9.0,9,100,False
iteration533,42,898,8.98,9,100,False
iteration533,43,900,9.0,9,100,False
iteration533,44,899,8.99,9,100,False
iteration533,45,899,8.99,9,100,False
iteration533,46,898,8.98,9,100,False
iteration533,47,898,8.98,9,100,False
iteration533,48,900,9.0,9,100,False
iteration533,49,898,8.98,9,100,False
iteration533,50,901,9.01,10,100,True
iteration534,1,103,1.03,4,100,False
iteration534,2,316,3.16,5,100,False
iteration534,3,465,4.65,5,100,False
iteration534,4,500,5.0,6,100,False
iteration534,5,542,5.42,6,100,False
iteration534,6,598,5.98,6,100,False
iteration534,7,600,6.0,7,100,False
iteration534,8,615,6.15,7,100,False
iteration534,9,699,6.99,7,100,False
iteration534,10,700,7.0,7,100,False
iteration534,11,700,7.0,7,100,False
iteration534,12,699,6.99,7,100,False
iteration534,13,700,7.0,7,100,False
iteration534,14,699,6.99,7,100,False
iteration534,15,700,7.0,8,100,False
iteration534,16,712,7.12,8,100,False
iteration534,17,792,7.92,8,100,False
iteration534,18,800,8.0,8,100,False
iteration534,19,798,7.98,8,100,False
iteration534,20,799,7.99,8,100,False
iteration534,21,799,7.99,8,100,False
iteration534,22,801,8.01,9,100,False
iteration534,23,837,8.37,10,100,True
iteration535,1,100,1.0,3,100,False
iteration535,2,292,2.92,6,100,False
iteration535,3,548,5.48,6,100,False
iteration535,4,601,6.01,7,100,False
iteration535,5,624,6.24,7,100,False
iteration535,6,696,6.96,7,100,False
iteration535,7,699,6.99,7,100,False
iteration535,8,698,6.98,7,100,False
iteration535,9,700,7.0,8,100,False
iteration535,10,719,7.19,8,100,False
iteration535,11,796,7.96,8,100,False
iteration535,12,799,7.99,8,100,False
iteration535,13,799,7.99,8,100,False
iteration535,14,801,8.01,9,100,False
iteration535,15,829,8.29,9,100,False
iteration535,16,899,8.99,9,100,False
iteration535,17,899,8.99,9,100,False
iteration535,18,899,8.99,9,100,False
iteration535,19,899,8.99,9,100,False
iteration535,20,899,8.99,9,100,False
iteration535,21,899,8.99,9,100,False
iteration535,22,900,9.0,9,100,False
iteration535,23,900,9.0,9,100,False
iteration535,24,900,9.0,9,100,False
iteration535,25,899,8.99,10,100,True
iteration536,1,112,1.12,4,100,False
iteration536,2,317,3.17,6,100,False
iteration536,3,549,5.49,7,100,False
iteration536,4,627,6.27,7,100,False
iteration536,5,699,6.99,7,100,False
iteration536,6,700,7.0,7,100,False
iteration536,7,698,6.98,8,100,False
iteration536,8,719,7.19,8,100,False
iteration536,9,799,7.99,8,100,False
iteration536,10,800,8.0,8,100,False
iteration536,11,799,7.99,8,100,False
iteration536,12,800,8.0,8,100,False
iteration536,13,800,8.0,8,100,False
iteration536,14,800,8.0,8,100,False
iteration536,15,798,7.98,8,100,False
iteration536,16,798,7.98,8,100,False
iteration536,17,800,8.0,8,100,False
iteration536,18,799,7.99,8,100,False
iteration536,19,799,7.99,8,100,False
iteration536,20,801,8.01,9,100,False
iteration536,21,822,8.22,9,100,False
iteration536,22,898,8.98,9,100,False
iteration536,23,899,8.99,10,100,True
iteration537,1,104,1.04,3,100,False
iteration537,2,292,2.92,6,100,False
iteration537,3,554,5.54,6,100,False
iteration537,4,601,6.01,7,100,False
iteration537,5,619,6.19,7,100,False
iteration537,6,699,6.99,8,100,False
iteration537,7,740,7.4,8,100,False
iteration537,8,800,8.0,8,100,False
iteration537,9,801,8.01,9,100,False
iteration537,10,818,8.18,9,100,False
