GAIteration,GenerationNumber,TotalFitness,AverageFitness,HighestFitness,PopulationSize,StoppingConditionReached
iteration288,15,899,8.99,9,100,False
iteration288,16,900,9.0,9,100,False
iteration288,17,898,8.98,9,100,False
iteration288,18,899,8.99,9,100,False
iteration288,19,899,8.99,9,100,False
iteration288,20,900,9.0,9,100,False
iteration288,21,900,9.0,9,100,False
iteration288,22,900,9.0,9,100,False
iteration288,23,900,9.0,9,100,False
iteration288,24,898,8.98,9,100,False
iteration288,25,900,9.0,9,100,False
iteration288,26,900,9.0,9,100,False
iteration288,27,898,8.98,9,100,False
iteration288,28,899,8.99,9,100,False
iteration288,29,900,9.0,9,100,False
iteration288,30,901,9.01,10,100,True
iteration289,1,88,0.88,3,100,False
iteration289,2,285,2.85,4,100,False
iteration289,3,401,4.01,5,100,False
iteration289,4,418,4.18,5,100,False
iteration289,5,501,5.01,6,100,False
iteration289,6,540,5.4,7,100,False
iteration289,7,647,6.47,7,100,False
iteration289,8,699,6.99,7,100,False
iteration289,9,700,7.0,8,100,False
iteration289,10,715,7.15,8,100,False
iteration289,11,799,7.99,8,100,False
iteration289,12,800,8.0,8,100,False
iteration289,13,799,7.99,8,100,False
iteration289,14,800,8.0,9,100,False
iteration289,15,820,8.2,9,100,False
iteration289,16,898,8.98,10,100,True
iteration290,1,93,0.93,3,100,False
iteration290,2,286,2.86,5,100,False
iteration290,3,472,4.72,6,100,False
iteration290,4,584,5.84,7,100,False
iteration290,5,621,6.21,7,100,False
iteration290,6,699,6.99,7,100,False
iteration290,7,702,7.02,8,100,False
iteration290,8,734,7.34,9,100,False
iteration290,9,847,8.47,9,100,False
iteration290,10,899,8.99,9,100,False
iteration290,11,900,9.0,9,100,False
iteration290,12,900,9.0,9,100,False
iteration290,13,899,8.99,9,100,False
iteration290,14,900,9.0,9,100,False
iteration290,15,898,8.98,9,100,False
iteration290,16,899,8.99,9,100,False
iteration290,17,900,9.0,9,100,False
iteration290,18,900,9.0,9,100,False
iteration290,19,899,8.99,9,100,False
iteration290,20,898,8.98,9,100,False
iteration290,21,900,9.0,9,100,False
iteration290,22,900,9.0,9,100,False
iteration290,23,899,8.99,9,100,False
iteration290,24,898,8.98,9,100,False
iteration290,25,898,8.98,9,100,False
iteration290,26,899,8.99,9,100,False
iteration290,27,899,8.99,9,100,False
iteration290,28,899,8.99,9,100,False
iteration290,29,897,8.97,9,100,False
iteration290,30,900,9.0,9,100,False
iteration290,31,899,8.99,9,100,False
iteration290,32,900,9.0,9,100,False
iteration290,33,900,9.0,9,100,False
iteration290,34,900,9.0,9,100,False
iteration290,35,899,8.99,9,100,False
iteration290,36,900,9.0,9,100,False
iteration290,37,898,8.98,9,100,False
iteration290,38,899,8.99,9,100,False
iteration290,39,899,8.99,9,100,False
iteration290,40,900,9.0,9,100,False
iteration290,41,899,8.99,9,100,False
iteration290,42,898,8.98,9,100,False
iteration290,43,899,8.99,9,100,False
iteration290,44,900,9.0,9,100,False
iteration290,45,900,9.0,9,100,False
iteration290,46,901,9.01,10,100,True
iteration291,1,101,1.01,4,100,False
iteration291,2,313,3.13,6,100,False
iteration291,3,584,5.84,7,100,False
iteration291,4,620,6.2,7,100,False
iteration291,5,698,6.98,7,100,False
iteration291,6,697,6.97,7,100,False
iteration291,7,698,6.98,7,100,False
iteration291,8,699,6.99,7,100,False
iteration291,9,700,7.0,8,100,False
iteration291,10,725,7.25,8,100,False
iteration291,11,800,8.0,8,100,False
iteration291,12,800,8.0,8,100,False
iteration291,13,799,7.99,8,100,False
iteration291,14,799,7.99,8,100,False
iteration291,15,798,7.98,8,100,False
iteration291,16,798,7.98,8,100,False
iteration291,17,800,8.0,8,100,False
iteration291,18,800,8.0,8,100,False
iteration291,19,797,7.97,8,100,False
iteration291,20,800,8.0,8,100,False
iteration291,21,799,7.99,8,100,False
iteration291,22,800,8.0,9,100,False
iteration291,23,815,8.15,9,100,False
iteration291,24,898,8.98,9,100,False
iteration291,25,902,9.02,10,100,True
iteration292,1,105,1.05,4,100,False
iteration292,2,304,3.04,5,100,False
iteration292,3,476,4.76,5,100,False
iteration292,4,498,4.98,5,100,False
iteration292,5,498,4.98,5,100,False
iteration292,6,500,5.0,5,100,False
iteration292,7,499,4.99,5,100,False
iteration292,8,501,5.01,6,100,False
iteration292,9,525,5.25,6,100,False
iteration292,10,598,5.98,7,100,False
iteration292,11,621,6.21,7,100,False
iteration292,12,701,7.01,8,100,False
iteration292,13,728,7.28,8,100,False
iteration292,14,798,7.98,8,100,False
iteration292,15,800,8.0,8,100,False
iteration292,16,797,7.97,8,100,False
iteration292,17,799,7.99,8,100,False
iteration292,18,800,8.0,8,100,False
iteration292,19,798,7.98,9,100,False
iteration292,20,826,8.26,9,100,False
iteration292,21,899,8.99,9,100,False
iteration292,22,899,8.99,9,100,False
iteration292,23,900,9.0,10,100,True
iteration293,1,95,0.95,4,100,False
iteration293,2,297,2.97,6,100,False
iteration293,3,510,5.1,6,100,False
iteration293,4,600,6.0,6,100,False
iteration293,5,602,6.02,7,100,False
iteration293,6,635,6.35,8,100,False
iteration293,7,766,7.66,8,100,False
iteration293,8,799,7.99,8,100,False
iteration293,9,798,7.98,8,100,False
iteration293,10,800,8.0,8,100,False
iteration293,11,799,7.99,8,100,False
iteration293,12,799,7.99,8,100,False
iteration293,13,800,8.0,9,100,False
iteration293,14,816,8.16,9,100,False
iteration293,15,898,8.98,9,100,False
iteration293,16,898,8.98,9,100,False
iteration293,17,899,8.99,9,100,False
iteration293,18,900,9.0,9,100,False
iteration293,19,899,8.99,9,100,False
iteration293,20,900,9.0,9,100,False
iteration293,21,900,9.0,9,100,False
iteration293,22,899,8.99,9,100,False
iteration293,23,897,8.97,9,100,False
iteration293,24,898,8.98,9,100,False
iteration293,25,898,8.98,9,100,False
iteration293,26,899,8.99,9,100,False
iteration293,27,899,8.99,10,100,True
iteration294,1,104,1.04,5,100,False
iteration294,2,333,3.33,6,100,False
iteration294,3,566,5.66,6,100,False
iteration294,4,600,6.0,7,100,False
iteration294,5,618,6.18,7,100,False
iteration294,6,699,6.99,7,100,False
iteration294,7,700,7.0,7,100,False
iteration294,8,700,7.0,7,100,False
iteration294,9,701,7.01,8,100,False
iteration294,10,713,7.13,8,100,False
iteration294,11,795,7.95,8,100,False
iteration294,12,797,7.97,8,100,False
iteration294,13,801,8.01,9,100,False
iteration294,14,827,8.27,9,100,False
iteration294,15,898,8.98,9,100,False
iteration294,16,896,8.96,9,100,False
iteration294,17,899,8.99,9,100,False
iteration294,18,900,9.0,10,100,True
iteration295,1,95,0.95,3,100,False
iteration295,2,269,2.69,5,100,False
iteration295,3,472,4.72,6,100,False
iteration295,4,541,5.41,7,100,False
iteration295,5,631,6.31,7,100,False
iteration295,6,699,6.99,7,100,False
iteration295,7,699,6.99,7,100,False
iteration295,8,698,6.98,7,100,False
iteration295,9,698,6.98,7,100,False
iteration295,10,698,6.98,7,100,False
iteration295,11,700,7.0,7,100,False
iteration295,12,701,7.01,8,100,False
iteration295,13,745,7.45,9,100,False
iteration295,14,878,8.78,9,100,False
iteration295,15,899,8.99,9,100,False
iteration295,16,900,9.0,9,100,False
iteration295,17,900,9.0,9,100,False
iteration295,18,901,9.01,10,100,True
iteration296,1,102,1.02,5,100,False
iteration296,2,327,3.27,6,100,False
iteration296,3,533,5.33,6,100,False
iteration296,4,602,6.02,7,100,False
iteration296,5,644,6.44,7,100,False
iteration296,6,700,7.0,7,100,False
iteration296,7,699,6.99,8,100,False
iteration296,8,723,7.23,8,100,False
iteration296,9,799,7.99,8,100,False
iteration296,10,799,7.99,8,100,False
iteration296,11,800,8.0,9,100,False
iteration296,12,820,8.2,9,100,False
iteration296,13,899,8.99,9,100,False
iteration296,14,898,8.98,9,100,False
iteration296,15,899,8.99,10,100,True
iteration297,1,109,1.09,5,100,False
iteration297,2,364,3.64,6,100,False
iteration297,3,551,5.51,6,100,False
iteration297,4,597,5.97,6,100,False
iteration297,5,600,6.0,6,100,False
iteration297,6,599,5.99,6,100,False
iteration297,7,600,6.0,6,100,False
iteration297,8,601,6.01,7,100,False
iteration297,9,622,6.22,7,100,False
iteration297,10,699,6.99,7,100,False
iteration297,11,700,7.0,7,100,False
iteration297,12,698,6.98,7,100,False
iteration297,13,700,7.0,7,100,False
iteration297,14,700,7.0,7,100,False
iteration297,15,699,6.99,7,100,False
iteration297,16,700,7.0,7,100,False
iteration297,17,700,7.0,8,100,False
iteration297,18,716,7.16,8,100,False
iteration297,19,799,7.99,8,100,False
iteration297,20,800,8.0,8,100,False
iteration297,21,798,7.98,8,100,False
iteration297,22,800,8.0,9,100,False
iteration297,23,816,8.16,9,100,False
iteration297,24,899,8.99,9,100,False
iteration297,25,899,8.99,9,100,False
iteration297,26,899,8.99,9,100,False
iteration297,27,896,8.96,9,100,False
iteration297,28,901,9.01,10,100,True
iteration298,1,105,1.05,3,100,False
iteration298,2,249,2.49,4,100,False
iteration298,3,399,3.99,5,100,False
iteration298,4,423,4.23,5,100,False
iteration298,5,499,4.99,5,100,False
iteration298,6,500,5.0,5,100,False
iteration298,7,500,5.0,5,100,False
iteration298,8,501,5.01,6,100,False
iteration298,9,517,5.17,6,100,False
iteration298,10,597,5.97,6,100,False
iteration298,11,599,5.99,6,100,False
iteration298,12,600,6.0,6,100,False
iteration298,13,600,6.0,6,100,False
iteration298,14,597,5.97,6,100,False
iteration298,15,601,6.01,7,100,False
iteration298,16,613,6.13,7,100,False
iteration298,17,695,6.95,7,100,False
iteration298,18,700,7.0,7,100,False
iteration298,19,699,6.99,7,100,False
iteration298,20,699,6.99,7,100,False
iteration298,21,700,7.0,7,100,False
iteration298,22,701,7.01,8,100,False
iteration298,23,728,7.28,8,100,False
iteration298,24,801,8.01,9,100,False
iteration298,25,817,8.17,9,100,False
iteration298,26,900,9.0,9,100,False
iteration298,27,898,8.98,9,100,False
iteration298,28,900,9.0,9,100,False
iteration298,29,900,9.0,9,100,False
iteration298,30,898,8.98,9,100,False
iteration298,31,900,9.0,9,100,False
iteration298,32,900,9.0,9,100,False
iteration298,33,900,9.0,9,100,False
iteration298,34,900,9.0,9,100,False
iteration298,35,901,9.01,10,100,True
iteration299,1,108,1.08,4,100,False
iteration299,2,316,3.16,5,100,False
iteration299,3,484,4.84,5,100,False
iteration299,4,499,4.99,5,100,False
iteration299,5,499,4.99,5,100,False
iteration299,6,500,5.0,5,100,False
iteration299,7,499,4.99,5,100,False
iteration299,8,501,5.01,6,100,False
iteration299,9,539,5.39,6,100,False
iteration299,10,601,6.01,7,100,False
iteration299,11,618,6.18,7,100,False
iteration299,12,701,7.01,8,100,False
iteration299,13,715,7.15,8,100,False
iteration299,14,800,8.0,8,100,False
iteration299,15,800,8.0,8,100,False
iteration299,16,800,8.0,8,100,False
iteration299,17,799,7.99,9,100,False
iteration299,18,818,8.18,9,100,False
iteration299,19,899,8.99,9,100,False
iteration299,20,900,9.0,9,100,False
iteration299,21,900,9.0,9,100,False
iteration299,22,898,8.98,9,100,False
iteration299,23,897,8.97,9,100,False
iteration299,24,900,9.0,9,100,False
iteration299,25,899,8.99,9,100,False
iteration299,26,899,8.99,9,100,False
iteration299,27,899,8.99,9,100,False
iteration299,28,900,9.0,10,100,True
iteration300,1,106,1.06,4,100,False
iteration300,2,299,2.99,4,100,False
iteration300,3,401,4.01,5,100,False
iteration300,4,420,4.2,5,100,False
iteration300,5,499,4.99,5,100,False
iteration300,6,501,5.01,6,100,False
iteration300,7,527,5.27,6,100,False
iteration300,8,598,5.98,7,100,False
iteration300,9,648,6.48,7,100,False
iteration300,10,700,7.0,7,100,False
iteration300,11,701,7.01,8,100,False
iteration300,12,741,7.41,8,100,False
iteration300,13,799,7.99,8,100,False
iteration300,14,799,7.99,8,100,False
iteration300,15,800,8.0,8,100,False
iteration300,16,800,8.0,8,100,False
iteration300,17,800,8.0,8,100,False
iteration300,18,800,8.0,8,100,False
iteration300,19,799,7.99,8,100,False
iteration300,20,800,8.0,8,100,False
iteration300,21,802,8.02,9,100,False
iteration300,22,839,8.39,9,100,False
iteration300,23,900,9.0,9,100,False
iteration300,24,899,8.99,9,100,False
iteration300,25,899,8.99,9,100,False
iteration300,26,899,8.99,9,100,False
iteration300,27,900,9.0,9,100,False
iteration300,28,898,8.98,9,100,False
iteration300,29,898,8.98,9,100,False
iteration300,30,900,9.0,9,100,False
iteration300,31,899,8.99,9,100,False
iteration300,32,899,8.99,9,100,False
iteration300,33,899,8.99,9,100,False
iteration300,34,896,8.96,9,100,False
iteration300,35,898,8.98,9,100,False
iteration300,36,899,8.99,9,100,False
iteration300,37,900,9.0,9,100,False
iteration300,38,899,8.99,9,100,False
iteration300,39,901,9.01,10,100,True
iteration301,1,94,0.94,4,100,False
iteration301,2,328,3.28,5,100,False
iteration301,3,490,4.9,5,100,False
iteration301,4,500,5.0,5,100,False
iteration301,5,498,4.98,5,100,False
iteration301,6,500,5.0,5,100,False
iteration301,7,500,5.0,5,100,False
iteration301,8,500,5.0,5,100,False
iteration301,9,499,4.99,5,100,False
iteration301,10,498,4.98,5,100,False
iteration301,11,502,5.02,6,100,False
iteration301,12,533,5.33,7,100,False
iteration301,13,648,6.48,7,100,False
iteration301,14,699,6.99,7,100,False
iteration301,15,702,7.02,8,100,False
iteration301,16,738,7.38,9,100,False
iteration301,17,837,8.37,9,100,False
iteration301,18,900,9.0,9,100,False
iteration301,19,900,9.0,9,100,False
iteration301,20,900,9.0,10,100,True
iteration302,1,106,1.06,4,100,False
iteration302,2,340,3.4,5,100,False
iteration302,3,451,4.51,6,100,False
iteration302,4,518,5.18,6,100,False
iteration302,5,599,5.99,6,100,False
iteration302,6,599,5.99,7,100,False
iteration302,7,625,6.25,7,100,False
iteration302,8,700,7.0,8,100,False
iteration302,9,728,7.28,8,100,False
iteration302,10,799,7.99,8,100,False
iteration302,11,799,7.99,8,100,False
iteration302,12,799,7.99,8,100,False
iteration302,13,799,7.99,9,100,False
iteration302,14,819,8.19,9,100,False
iteration302,15,899,8.99,9,100,False
iteration302,16,900,9.0,9,100,False
iteration302,17,900,9.0,9,100,False
iteration302,18,899,8.99,9,100,False
iteration302,19,899,8.99,9,100,False
iteration302,20,899,8.99,9,100,False
iteration302,21,899,8.99,9,100,False
iteration302,22,900,9.0,9,100,False
iteration302,23,900,9.0,9,100,False
iteration302,24,900,9.0,9,100,False
iteration302,25,901,9.01,10,100,True
iteration303,1,104,1.04,4,100,False
iteration303,2,315,3.15,7,100,False
iteration303,3,609,6.09,7,100,False
iteration303,4,700,7.0,7,100,False
iteration303,5,700,7.0,7,100,False
iteration303,6,699,6.99,7,100,False
iteration303,7,700,7.0,7,100,False
iteration303,8,700,7.0,7,100,False
iteration303,9,699,6.99,7,100,False
iteration303,10,699,6.99,8,100,False
iteration303,11,714,7.14,8,100,False
iteration303,12,796,7.96,8,100,False
iteration303,13,800,8.0,8,100,False
iteration303,14,798,7.98,8,100,False
iteration303,15,800,8.0,8,100,False
iteration303,16,799,7.99,8,100,False
iteration303,17,798,7.98,8,100,False
iteration303,18,797,7.97,8,100,False
iteration303,19,799,7.99,8,100,False
iteration303,20,800,8.0,8,100,False
iteration303,21,800,8.0,8,100,False
iteration303,22,798,7.98,8,100,False
iteration303,23,800,8.0,8,100,False
iteration303,24,800,8.0,9,100,False
iteration303,25,827,8.27,9,100,False
iteration303,26,899,8.99,9,100,False
iteration303,27,900,9.0,9,100,False
iteration303,28,898,8.98,9,100,False
iteration303,29,897,8.97,9,100,False
iteration303,30,900,9.0,9,100,False
iteration303,31,898,8.98,9,100,False
iteration303,32,899,8.99,9,100,False
iteration303,33,901,9.01,10,100,True
iteration304,1,107,1.07,4,100,False
iteration304,2,366,3.66,5,100,False
iteration304,3,500,5.0,5,100,False
iteration304,4,500,5.0,5,100,False
iteration304,5,500,5.0,5,100,False
iteration304,6,503,5.03,6,100,False
iteration304,7,545,5.45,6,100,False
iteration304,8,599,5.99,6,100,False
iteration304,9,602,6.02,7,100,False
iteration304,10,633,6.33,7,100,False
iteration304,11,699,6.99,8,100,False
iteration304,12,722,7.22,8,100,False
iteration304,13,798,7.98,8,100,False
iteration304,14,799,7.99,8,100,False
iteration304,15,800,8.0,8,100,False
iteration304,16,800,8.0,8,100,False
iteration304,17,801,8.01,9,100,False
iteration304,18,809,8.09,9,100,False
iteration304,19,892,8.92,9,100,False
iteration304,20,898,8.98,9,100,False
iteration304,21,900,9.0,9,100,False
iteration304,22,898,8.98,9,100,False
iteration304,23,899,8.99,9,100,False
iteration304,24,900,9.0,9,100,False
iteration304,25,899,8.99,9,100,False
iteration304,26,897,8.97,9,100,False
iteration304,27,899,8.99,9,100,False
iteration304,28,898,8.98,9,100,False
iteration304,29,901,9.01,10,100,True
iteration305,1,99,0.99,4,100,False
iteration305,2,309,3.09,5,100,False
iteration305,3,486,4.86,6,100,False
iteration305,4,599,5.99,6,100,False
iteration305,5,601,6.01,7,100,False
iteration305,6,617,6.17,8,100,False
iteration305,7,720,7.2,8,100,False
iteration305,8,799,7.99,9,100,False
iteration305,9,815,8.15,9,100,False
iteration305,10,898,8.98,9,100,False
iteration305,11,900,9.0,9,100,False
iteration305,12,899,8.99,9,100,False
iteration305,13,901,9.01,10,100,True
iteration306,1,103,1.03,4,100,False
iteration306,2,332,3.32,6,100,False
iteration306,3,587,5.87,6,100,False
iteration306,4,600,6.0,6,100,False
iteration306,5,599,5.99,6,100,False
iteration306,6,600,6.0,6,100,False
iteration306,7,599,5.99,6,100,False
iteration306,8,600,6.0,6,100,False
iteration306,9,600,6.0,6,100,False
iteration306,10,599,5.99,7,100,False
iteration306,11,627,6.27,7,100,False
iteration306,12,700,7.0,7,100,False
iteration306,13,701,7.01,8,100,False
iteration306,14,719,7.19,8,100,False
iteration306,15,798,7.98,8,100,False
iteration306,16,800,8.0,8,100,False
iteration306,17,800,8.0,8,100,False
iteration306,18,799,7.99,9,100,False
iteration306,19,816,8.16,9,100,False
iteration306,20,896,8.96,9,100,False
iteration306,21,898,8.98,9,100,False
iteration306,22,900,9.0,9,100,False
iteration306,23,899,8.99,9,100,False
iteration306,24,899,8.99,9,100,False
iteration306,25,900,9.0,9,100,False
iteration306,26,900,9.0,9,100,False
iteration306,27,899,8.99,9,100,False
iteration306,28,899,8.99,9,100,False
iteration306,29,900,9.0,9,100,False
iteration306,30,901,9.01,10,100,True
iteration307,1,109,1.09,5,100,False
iteration307,2,370,3.7,6,100,False
iteration307,3,585,5.85,6,100,False
iteration307,4,600,6.0,7,100,False
iteration307,5,626,6.26,7,100,False
iteration307,6,698,6.98,8,100,False
iteration307,7,721,7.21,8,100,False
iteration307,8,800,8.0,8,100,False
iteration307,9,800,8.0,8,100,False
iteration307,10,800,8.0,8,100,False
iteration307,11,799,7.99,8,100,False
iteration307,12,799,7.99,8,100,False
iteration307,13,800,8.0,8,100,False
iteration307,14,800,8.0,8,100,False
iteration307,15,800,8.0,8,100,False
iteration307,16,800,8.0,9,100,False
iteration307,17,819,8.19,9,100,False
iteration307,18,899,8.99,10,100,True
iteration308,1,90,0.9,4,100,False
iteration308,2,314,3.14,5,100,False
iteration308,3,492,4.92,6,100,False
iteration308,4,591,5.91,6,100,False
iteration308,5,600,6.0,7,100,False
iteration308,6,618,6.18,7,100,False
iteration308,7,700,7.0,8,100,False
iteration308,8,726,7.26,8,100,False
iteration308,9,800,8.0,8,100,False
iteration308,10,800,8.0,8,100,False
iteration308,11,801,8.01,9,100,False
iteration308,12,815,8.15,9,100,False
iteration308,13,896,8.96,9,100,False
iteration308,14,900,9.0,9,100,False
iteration308,15,899,8.99,9,100,False
iteration308,16,899,8.99,9,100,False
iteration308,17,900,9.0,9,100,False
iteration308,18,899,8.99,9,100,False
iteration308,19,899,8.99,9,100,False
iteration308,20,900,9.0,9,100,False
iteration308,21,900,9.0,9,100,False
iteration308,22,901,9.01,10,100,True
iteration309,1,90,0.9,4,100,False
iteration309,2,288,2.88,5,100,False
iteration309,3,479,4.79,5,100,False
iteration309,4,500,5.0,6,100,False
iteration309,5,515,5.15,6,100,False
iteration309,6,597,5.97,7,100,False
iteration309,7,626,6.26,7,100,False
iteration309,8,697,6.97,7,100,False
iteration309,9,701,7.01,8,100,False
iteration309,10,738,7.38,8,100,False
iteration309,11,799,7.99,8,100,False
iteration309,12,799,7.99,8,100,False
iteration309,13,799,7.99,8,100,False
iteration309,14,800,8.0,8,100,False
iteration309,15,800,8.0,8,100,False
iteration309,16,799,7.99,8,100,False
iteration309,17,801,8.01,9,100,False
iteration309,18,838,8.38,10,100,True
iteration310,1,100,1.0,6,100,False
iteration310,2,365,3.65,6,100,False
iteration310,3,599,5.99,7,100,False
iteration310,4,620,6.2,7,100,False
iteration310,5,698,6.98,7,100,False
iteration310,6,701,7.01,8,100,False
iteration310,7,722,7.22,8,100,False
iteration310,8,800,8.0,8,100,False
iteration310,9,799,7.99,8,100,False
iteration310,10,801,8.01,9,100,False
iteration310,11,822,8.22,9,100,False
iteration310,12,897,8.97,9,100,False
iteration310,13,896,8.96,9,100,False
iteration310,14,900,9.0,10,100,True
iteration311,1,96,0.96,4,100,False
iteration311,2,279,2.79,5,100,False
iteration311,3,492,4.92,5,100,False
iteration311,4,499,4.99,5,100,False
iteration311,5,500,5.0,5,100,False
iteration311,6,500,5.0,5,100,False
iteration311,7,501,5.01,6,100,False
iteration311,8,527,5.27,6,100,False
iteration311,9,601,6.01,7,100,False
iteration311,10,637,6.37,7,100,False
iteration311,11,699,6.99,8,100,False
iteration311,12,731,7.31,8,100,False
iteration311,13,800,8.0,8,100,False
iteration311,14,802,8.02,9,100,False
iteration311,15,839,8.39,10,100,True
iteration312,1,110,1.1,3,100,False
iteration312,2,293,2.93,6,100,False
iteration312,3,526,5.26,7,100,False
iteration312,4,636,6.36,8,100,False
iteration312,5,771,7.71,8,100,False
iteration312,6,799,7.99,8,100,False
iteration312,7,799,7.99,8,100,False
iteration312,8,800,8.0,8,100,False
iteration312,9,800,8.0,9,100,False
iteration312,10,819,8.19,9,100,False
iteration312,11,899,8.99,9,100,False
iteration312,12,899,8.99,9,100,False
iteration312,13,898,8.98,9,100,False
iteration312,14,899,8.99,9,100,False
iteration312,15,899,8.99,9,100,False
iteration312,16,900,9.0,9,100,False
iteration312,17,900,9.0,9,100,False
iteration312,18,900,9.0,9,100,False
iteration312,19,899,8.99,9,100,False
iteration312,20,898,8.98,9,100,False
iteration312,21,898,8.98,9,100,False
iteration312,22,899,8.99,9,100,False
iteration312,23,901,9.01,10,100,True
iteration313,1,102,1.02,4,100,False
iteration313,2,343,3.43,5,100,False
iteration313,3,490,4.9,6,100,False
iteration313,4,590,5.9,6,100,False
iteration313,5,599,5.99,6,100,False
iteration313,6,600,6.0,6,100,False
iteration313,7,602,6.02,7,100,False
iteration313,8,638,6.38,7,100,False
iteration313,9,700,7.0,8,100,False
iteration313,10,734,7.34,9,100,False
iteration313,11,866,8.66,9,100,False
iteration313,12,898,8.98,9,100,False
iteration313,13,900,9.0,9,100,False
iteration313,14,900,9.0,9,100,False
iteration313,15,899,8.99,9,100,False
iteration313,16,899,8.99,9,100,False
iteration313,17,900,9.0,9,100,False
iteration313,18,900,9.0,9,100,False
iteration313,19,900,9.0,9,100,False
iteration313,20,900,9.0,9,100,False
iteration313,21,899,8.99,9,100,False
iteration313,22,899,8.99,9,100,False
iteration313,23,899,8.99,9,100,False
iteration313,24,898,8.98,9,100,False
iteration313,25,900,9.0,10,100,True
iteration314,1,85,0.85,3,100,False
iteration314,2,254,2.54,5,100,False
iteration314,3,475,4.75,6,100,False
iteration314,4,554,5.54,6,100,False
iteration314,5,600,6.0,7,100,False
iteration314,6,621,6.21,7,100,False
iteration314,7,700,7.0,7,100,False
iteration314,8,699,6.99,8,100,False
iteration314,9,725,7.25,8,100,False
iteration314,10,798,7.98,8,100,False
iteration314,11,799,7.99,8,100,False
iteration314,12,799,7.99,8,100,False
iteration314,13,800,8.0,8,100,False
iteration314,14,800,8.0,8,100,False
iteration314,15,801,8.01,9,100,False
iteration314,16,821,8.21,9,100,False
iteration314,17,898,8.98,9,100,False
iteration314,18,900,9.0,9,100,False
iteration314,19,898,8.98,9,100,False
iteration314,20,900,9.0,9,100,False
iteration314,21,899,8.99,9,100,False
iteration314,22,899,8.99,9,100,False
iteration314,23,900,9.0,9,100,False
iteration314,24,901,9.01,10,100,True
iteration315,1,88,0.88,3,100,False
iteration315,2,265,2.65,4,100,False
iteration315,3,399,3.99,5,100,False
iteration315,4,466,4.66,6,100,False
iteration315,5,521,5.21,6,100,False
iteration315,6,602,6.02,7,100,False
iteration315,7,632,6.32,8,100,False
iteration315,8,719,7.19,8,100,False
iteration315,9,799,7.99,8,100,False
iteration315,10,800,8.0,8,100,False
iteration315,11,800,8.0,8,100,False
iteration315,12,799,7.99,9,100,False
iteration315,13,827,8.27,9,100,False
iteration315,14,898,8.98,9,100,False
iteration315,15,898,8.98,9,100,False
iteration315,16,899,8.99,9,100,False
iteration315,17,900,9.0,9,100,False
iteration315,18,900,9.0,9,100,False
iteration315,19,899,8.99,9,100,False
iteration315,20,899,8.99,9,100,False
iteration315,21,899,8.99,9,100,False
iteration315,22,899,8.99,9,100,False
iteration315,23,898,8.98,9,100,False
iteration315,24,899,8.99,9,100,False
iteration315,25,898,8.98,9,100,False
iteration315,26,900,9.0,9,100,False
iteration315,27,900,9.0,9,100,False
iteration315,28,900,9.0,9,100,False
iteration315,29,899,8.99,9,100,False
iteration315,30,899,8.99,9,100,False
iteration315,31,899,8.99,9,100,False
iteration315,32,900,9.0,9,100,False
iteration315,33,900,9.0,9,100,False
iteration315,34,899,8.99,9,100,False
iteration315,35,900,9.0,9,100,False
iteration315,36,899,8.99,9,100,False
iteration315,37,899,8.99,9,100,False
iteration315,38,899,8.99,9,100,False
iteration315,39,898,8.98,9,100,False
iteration315,40,898,8.98,9,100,False
iteration315,41,901,9.01,10,100,True
iteration316,1,93,0.93,3,100,False
iteration316,2,255,2.55,5,100,False
iteration316,3,463,4.63,5,100,False
iteration316,4,500,5.0,5,100,False
iteration316,5,501,5.01,6,100,False
iteration316,6,520,5.2,6,100,False
iteration316,7,599,5.99,6,100,False
iteration316,8,599,5.99,6,100,False
iteration316,9,600,6.0,6,100,False
iteration316,10,598,5.98,6,100,False
iteration316,11,600,6.0,7,100,False
iteration316,12,618,6.18,7,100,False
iteration316,13,698,6.98,7,100,False
iteration316,14,700,7.0,7,100,False
iteration316,15,699,6.99,7,100,False
iteration316,16,698,6.98,7,100,False
iteration316,17,700,7.0,7,100,False
iteration316,18,700,7.0,8,100,False
iteration316,19,722,7.22,8,100,False
iteration316,20,799,7.99,8,100,False
iteration316,21,799,7.99,8,100,False
iteration316,22,800,8.0,8,100,False
iteration316,23,800,8.0,8,100,False
iteration316,24,797,7.97,8,100,False
iteration316,25,797,7.97,8,100,False
iteration316,26,800,8.0,8,100,False
iteration316,27,799,7.99,8,100,False
iteration316,28,797,7.97,8,100,False
iteration316,29,800,8.0,8,100,False
iteration316,30,799,7.99,8,100,False
iteration316,31,799,7.99,8,100,False
iteration316,32,799,7.99,8,100,False
iteration316,33,799,7.99,8,100,False
iteration316,34,799,7.99,8,100,False
iteration316,35,801,8.01,9,100,False
iteration316,36,816,8.16,9,100,False
iteration316,37,897,8.97,9,100,False
iteration316,38,899,8.99,9,100,False
iteration316,39,897,8.97,9,100,False
iteration316,40,897,8.97,9,100,False
iteration316,41,900,9.0,9,100,False
iteration316,42,899,8.99,9,100,False
iteration316,43,900,9.0,9,100,False
iteration316,44,900,9.0,9,100,False
iteration316,45,900,9.0,9,100,False
iteration316,46,900,9.0,9,100,False
iteration316,47,899,8.99,9,100,False
iteration316,48,900,9.0,9,100,False
iteration316,49,900,9.0,10,100,True
iteration317,1,101,1.01,3,100,False
